configuration ID,learning_rate,buffer,batch,tau,gamma,Reward,n_eval_episode
100,0.1,100000,64,0.001,0.5,-1210.102595,6
100,0.1,100000,64,0.001,0.5,-1681.111089,7
100,0.1,100000,64,0.001,0.5,-1199.154218,8
100,0.1,100000,64,0.001,0.5,-1597.432549,9
100,0.1,100000,64,0.001,0.5,-1430.879504,10
100,0.1,100000,64,0.001,0.5,-1666.277247,11
100,0.1,100000,64,0.001,0.5,-1507.249088,12
100,0.1,100000,64,0.001,0.5,-1465.452743,13
100,0.1,100000,64,0.001,0.5,-1474.919261,14
100,0.1,100000,64,0.001,0.5,-1496.392055,15
100,0.1,100000,64,0.001,0.5,-1495.454788,16
100,0.1,100000,64,0.001,0.5,-951.952458,17
100,0.1,100000,64,0.001,0.5,-1518.479872,18
100,0.1,100000,64,0.001,0.5,-1653.668766,19
100,0.1,100000,64,0.001,0.5,-1169.168837,20
101,0.1,100000,64,0.001,0.99,-1453.992008,1
101,0.1,100000,64,0.001,0.99,-948.663647,2
101,0.1,100000,64,0.001,0.99,-1497.799947,3
101,0.1,100000,64,0.001,0.99,-1588.212631,4
101,0.1,100000,64,0.001,0.99,-1200.686944,5
101,0.1,100000,64,0.001,0.99,-1161.375647,6
101,0.1,100000,64,0.001,0.99,-1579.929526,7
101,0.1,100000,64,0.001,0.99,-1554.848974,8
101,0.1,100000,64,0.001,0.99,-1656.483024,9
101,0.1,100000,64,0.001,0.99,-1485.626148,10
101,0.1,100000,64,0.001,0.99,-1626.958364,11
101,0.1,100000,64,0.001,0.99,-1504.625973,12
101,0.1,100000,64,0.001,0.99,-1627.94415,13
101,0.1,100000,64,0.001,0.99,-1225.478586,14
101,0.1,100000,64,0.001,0.99,-1514.859611,15
101,0.1,100000,64,0.001,0.99,-1513.373572,16
101,0.1,100000,64,0.001,0.99,-1188.72108,17
101,0.1,100000,64,0.001,0.99,-1377.649941,18
101,0.1,100000,64,0.001,0.99,-1483.274109,19
101,0.1,100000,64,0.001,0.99,-846.005878,20
102,0.1,100000,64,0.01,0.5,-1499.024333,1
102,0.1,100000,64,0.01,0.5,-1493.486697,2
102,0.1,100000,64,0.01,0.5,-1447.150276,3
102,0.1,100000,64,0.01,0.5,-1389.939516,4
102,0.1,100000,64,0.01,0.5,-1516.214531,5
102,0.1,100000,64,0.01,0.5,-1186.452812,6
102,0.1,100000,64,0.01,0.5,-1668.500773,7
102,0.1,100000,64,0.01,0.5,-1062.95243,8
102,0.1,100000,64,0.01,0.5,-1606.02905,9
102,0.1,100000,64,0.01,0.5,-1526.254934,10
102,0.1,100000,64,0.01,0.5,-1502.730086,11
102,0.1,100000,64,0.01,0.5,-1243.11127,12
102,0.1,100000,64,0.01,0.5,-1504.279461,13
102,0.1,100000,64,0.01,0.5,-1609.998828,14
102,0.1,100000,64,0.01,0.5,-1490.885945,15
102,0.1,100000,64,0.01,0.5,-1367.331261,16
102,0.1,100000,64,0.01,0.5,-724.105799,17
102,0.1,100000,64,0.01,0.5,-1668.951029,18
102,0.1,100000,64,0.01,0.5,-1468.589257,19
102,0.1,100000,64,0.01,0.5,-1272.146996,20
103,0.1,100000,64,0.01,0.99,-1672.660942,1
103,0.1,100000,64,0.01,0.99,-1486.916878,2
103,0.1,100000,64,0.01,0.99,-1645.196864,3
103,0.1,100000,64,0.01,0.99,-930.196029,4
103,0.1,100000,64,0.01,0.99,-1634.624804,5
103,0.1,100000,64,0.01,0.99,-1431.120009,6
103,0.1,100000,64,0.01,0.99,-1507.654711,7
103,0.1,100000,64,0.01,0.99,-1040.278704,8
103,0.1,100000,64,0.01,0.99,-1179.604002,9
103,0.1,100000,64,0.01,0.99,-1582.077558,10
103,0.1,100000,64,0.01,0.99,-734.164459,11
103,0.1,100000,64,0.01,0.99,-1495.576698,12
103,0.1,100000,64,0.01,0.99,-1466.978836,13
103,0.1,100000,64,0.01,0.99,-789.321906,14
103,0.1,100000,64,0.01,0.99,-1463.063832,15
103,0.1,100000,64,0.01,0.99,-1665.720943,16
103,0.1,100000,64,0.01,0.99,-1554.032201,17
103,0.1,100000,64,0.01,0.99,-1496.007272,18
103,0.1,100000,64,0.01,0.99,-1668.346659,19
103,0.1,100000,64,0.01,0.99,-1193.30317,20
104,0.1,100000,128,0.001,0.5,-1497.729652,1
104,0.1,100000,128,0.001,0.5,-1638.076104,2
104,0.1,100000,128,0.001,0.5,-1614.808442,3
104,0.1,100000,128,0.001,0.5,-1595.16328,4
104,0.1,100000,128,0.001,0.5,-1497.566663,5
104,0.1,100000,128,0.001,0.5,-1649.275634,6
104,0.1,100000,128,0.001,0.5,-1672.48816,7
104,0.1,100000,128,0.001,0.5,-1523.235202,8
104,0.1,100000,128,0.001,0.5,-1594.557817,9
104,0.1,100000,128,0.001,0.5,-1632.619693,10
104,0.1,100000,128,0.001,0.5,-1444.042665,11
104,0.1,100000,128,0.001,0.5,-1688.413222,12
104,0.1,100000,128,0.001,0.5,-1659.122213,13
104,0.1,100000,128,0.001,0.5,-1169.238044,14
104,0.1,100000,128,0.001,0.5,-1630.285389,15
104,0.1,100000,128,0.001,0.5,-1178.858302,16
104,0.1,100000,128,0.001,0.5,-1500.901172,17
104,0.1,100000,128,0.001,0.5,-1601.752908,18
104,0.1,100000,128,0.001,0.5,-1632.477918,19
104,0.1,100000,128,0.001,0.5,-1651.843571,20
105,0.1,100000,128,0.001,0.99,-1492.214328,1
105,0.1,100000,128,0.001,0.99,-1650.60985,2
105,0.1,100000,128,0.001,0.99,-1525.233759,3
105,0.1,100000,128,0.001,0.99,-1497.820877,4
105,0.1,100000,128,0.001,0.99,-1403.94956,5
105,0.1,100000,128,0.001,0.99,-1648.400505,6
105,0.1,100000,128,0.001,0.99,-1332.54694,7
105,0.1,100000,128,0.001,0.99,-1206.616069,8
105,0.1,100000,128,0.001,0.99,-1161.20838,9
105,0.1,100000,128,0.001,0.99,-1516.759052,10
105,0.1,100000,128,0.001,0.99,-1053.235077,11
105,0.1,100000,128,0.001,0.99,-1660.154532,12
105,0.1,100000,128,0.001,0.99,-1624.023832,13
105,0.1,100000,128,0.001,0.99,-1620.261147,14
105,0.1,100000,128,0.001,0.99,-1666.99915,15
105,0.1,100000,128,0.001,0.99,-1459.80232,16
105,0.1,100000,128,0.001,0.99,-1117.791008,17
105,0.1,100000,128,0.001,0.99,-837.89754,18
105,0.1,100000,128,0.001,0.99,-1200.322252,19
105,0.1,100000,128,0.001,0.99,-1679.352625,20
106,0.1,100000,128,0.01,0.5,-1499.998191,1
106,0.1,100000,128,0.01,0.5,-1675.57827,2
106,0.1,100000,128,0.01,0.5,-1496.325944,3
106,0.1,100000,128,0.01,0.5,-1493.55042,4
106,0.1,100000,128,0.01,0.5,-1250.196331,5
106,0.1,100000,128,0.01,0.5,-1329.98668,6
106,0.1,100000,128,0.01,0.5,-1675.896726,7
106,0.1,100000,128,0.01,0.5,-1629.103856,8
106,0.1,100000,128,0.01,0.5,-1628.060169,9
106,0.1,100000,128,0.01,0.5,-1600.349019,10
106,0.1,100000,128,0.01,0.5,-1309.238474,11
106,0.1,100000,128,0.01,0.5,-1604.356364,12
106,0.1,100000,128,0.01,0.5,-1504.334941,13
106,0.1,100000,128,0.01,0.5,-1503.093984,14
106,0.1,100000,128,0.01,0.5,-1661.72076,15
106,0.1,100000,128,0.01,0.5,-1002.89122,16
106,0.1,100000,128,0.01,0.5,-1512.230139,17
106,0.1,100000,128,0.01,0.5,-1279.388453,18
106,0.1,100000,128,0.01,0.5,-1574.760165,19
106,0.1,100000,128,0.01,0.5,-1183.753223,20
107,0.1,100000,128,0.01,0.99,-1317.743456,1
107,0.1,100000,128,0.01,0.99,-1680.446271,2
107,0.1,100000,128,0.01,0.99,-1052.410628,3
107,0.1,100000,128,0.01,0.99,-1611.805224,4
107,0.1,100000,128,0.01,0.99,-1674.711226,5
107,0.1,100000,128,0.01,0.99,-1669.27635,6
107,0.1,100000,128,0.01,0.99,-1354.66672,7
107,0.1,100000,128,0.01,0.99,-1001.96913,8
107,0.1,100000,128,0.01,0.99,-1279.185931,9
107,0.1,100000,128,0.01,0.99,-1293.77673,10
107,0.1,100000,128,0.01,0.99,-1586.261761,11
107,0.1,100000,128,0.01,0.99,-1630.086375,12
107,0.1,100000,128,0.01,0.99,-1270.874221,13
107,0.1,100000,128,0.01,0.99,-1668.999429,14
107,0.1,100000,128,0.01,0.99,-1664.711286,15
107,0.1,100000,128,0.01,0.99,-1081.014297,16
107,0.1,100000,128,0.01,0.99,-1672.557162,17
107,0.1,100000,128,0.01,0.99,-1608.784389,18
107,0.1,100000,128,0.01,0.99,-1631.250004,19
107,0.1,100000,128,0.01,0.99,-1391.510157,20
